facility_name,bus_num,gen_id,gen_owner,bus_basekv,criteria_nlo,criteria_nhi,criteria_elo,criteria_ehi,pmin,pmax,qmin,qmax,remote_bus,schdvolt,stat,pout,qout,terminalvolt,remote_voltage,violate
QUEEN,672345,10,58,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,36,-10.89999962,17.10000038,672540,1.03499997,0,0,0,0,1.03330433,
QUEEN,672345,11,58,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,36,-10.89999962,17.10000038,672540,1.03499997,0,0,0,0,1.03330433,
QUEEN,672345,12,58,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,36,-10.89999962,17.10000038,672540,1.03499997,0,0,0,0,1.03330433,
QUEEN,672346,13,58,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,36,-3.20000005,11.25,672540,1.03499997,0,0,0,0,1.03330433,
QUEEN,672346,14,58,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,36,-3.20000005,11.25,672540,1.03499997,0,0,0,0,1.03330433,
QUEEN,672346,15,58,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,36,-3.20000005,11.25,672540,1.03499997,0,0,0,0,1.03330433,
CORY,672347,1,59,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,89,-20,30.5,672541,1.03499997,0,0,0,0,1.03499997,
CORY,672348,2,59,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,89,-20,30.5,672541,1.03499997,0,0,0,0,1.03499997,
CORY,672349,3,59,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,100,-22.5,34.5,672541,1.03499997,0,0,0,0,1.03499997,
NIPAWIN,672350,1,56,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,85,-52.49999619,52.49999619,672650,1.08700001,0,0,0,0,1.08700001,
NIPAWIN,672351,2,56,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,85,-52.49999619,52.49999619,672650,1.08700001,0,0,0,0,1.08700001,
NIPAWIN,672352,3,56,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,85,-52.49999619,52.49999619,672650,1.08700001,0,0,0,0,1.08700001,
PAPI,672353,1,69,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,10,-7.50000048,7.50000048,672553,1.02499998,0,0,0,0,1.02668583,
SPROTT,672355,1,83,0.69999999,0.89999998,1.10000002,0.89999998,1.10000002,0,10.60000038,-6.89999962,6.89999962,672355,1,0,0,0,0,1,
ISLAND,672360,1,54,6.5999999,0.89999998,1.10000002,0.89999998,1.10000002,0,14,-5,5.30000019,672560,1.03999996,0,0,0,0,1.01757026,
ISLAND,672361,2,54,6.5999999,0.89999998,1.10000002,0.89999998,1.10000002,0,14,-5,5.30000019,672560,1.03999996,0,0,0,0,1.01757026,
ISLAND,672362,3,54,6.5999999,0.89999998,1.10000002,0.89999998,1.10000002,0,14,-5,5.30000019,672560,1.03999996,0,0,0,0,1.01757026,
ISLAND,672363,4,54,6.5999999,0.89999998,1.10000002,0.89999998,1.10000002,0,18,-7.50000048,7.50000048,672560,1.03999996,0,0,0,0,1.01757026,
ISLAND,672364,5,54,6.5999999,0.89999998,1.10000002,0.89999998,1.10000002,0,18,-7.50000048,7.50000048,672560,1.03999996,0,0,0,0,1.01757026,
ISLAND,672365,6,54,6.5999999,0.89999998,1.10000002,0.89999998,1.10000002,0,18,-6.19999981,7.50000048,672560,1.03999996,0,0,0,0,1.01757026,
ISLAND,672366,7,54,6.5999999,0.89999998,1.10000002,0.89999998,1.10000002,0,15.00000095,-7.4000001,6.4000001,672560,1.03999996,0,0,0,0,1.01757026,
MERIDIAN,672367,1,64,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,90,-24,49,672666,1.04999995,0,0,0,0,1.04999995,
MERIDIAN,672368,2,64,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,90,-24,49,672666,1.04999995,0,0,0,0,1.04999995,
MERIDIAN,672369,3,64,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,55,-34.09999847,34.09999847,672666,1.04999995,0,0,0,0,1.04999995,
COTEAU,672370,1,57,14.39999962,0.89999998,1.10000002,0.89999998,1.10000002,0,62.59999847,-24.29999924,20,672570,1.04499996,0,0,0,0,1.04499996,
COTEAU,672371,2,57,14.39999962,0.89999998,1.10000002,0.89999998,1.10000002,0,61,-11,11,672570,1.04499996,0,0,0,0,1.04499996,
COTEAU,672372,3,57,14.39999962,0.89999998,1.10000002,0.89999998,1.10000002,0,61,-35,23,672570,1.04499996,0,0,0,0,1.04499996,
K&S,672373,1,71,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,12,-3.9000001,9,672373,1,0,0,0,0,1,
ERMINE,672378,1,65,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,47,-19,48.79999924,672578,1.02499998,0,0,0,0,1.02499998,
ERMINE,672379,2,65,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,47,-19,48.79999924,672578,1.02499998,0,0,0,0,1.02499998,
LANDIS,672380,1,66,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,30.00000191,76.5,-13,38,672580,1.02499998,0,0,0,0,1.02377188,
MEDOW,672382,1,63,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,0,-12,31,672482,1.02499998,0,0,0,0,1.02499998,
CENTENNIAL,672384,1,80,0.69,0.89999998,1.10000002,0.89999998,1.10000002,0,149.3999939,-27.82099915,-27.82099915,672384,1,0,0,0,0,1.0118016,
RU,672385,1,88,0.5,0.89999998,1.10000002,0.89999998,1.10000002,0,0,-8,8,672684,1.08500004,0,0,0,0,1.08030868,
RD,672386,2,89,0.5,0.89999998,1.10000002,0.89999998,1.10000002,0,0,-8,8,672684,1.08500004,0,0,0,0,1.08030868,
BELLEPLAINS,672387,3,73,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,20,-10,15.00000095,672387,1,0,0,0,0,1,
BELLEPLAINS,672388,4,73,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,20,-21,34.5,672388,1,0,0,0,0,1,
CHINOOK,672389,1,60,18,0.89999998,1.10000002,0.89999998,1.10000002,74,264.3999939,-78,158,672685,1.07000005,0,0,0,0,1.07000005,
CHINOOK,672390,2,60,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,66.69999695,123.5999908,-56.29999542,77.09999847,672685,1.07000005,0,0,0,0,1.07000005,
NORTH,672392,1,67,18,0.89999998,1.10000002,0.89999998,1.10000002,0,178.5,-64,110,672699,1.04999995,0,0,0,0,1.04999995,
NORTH,672393,2,67,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,101.5,-50,62,672699,1.04999995,0,0,0,0,1.04999995,
YELLOWHEAD,672396,1,68,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,47,-19,45.59999847,672597,1.03999996,0,0,0,0,1.04799998,
YELLOWHEAD,672397,2,68,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,47,-19,45.59999847,672597,1.03999996,0,0,0,0,1.04799998,
YELLOWHEAD,672398,3,68,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,47,-19,45.59999847,672597,1.03999996,0,0,0,0,1.04799998,
CYPRESS,672399,1,81,0.69,0.89999998,1.10000002,0.89999998,1.10000002,0,10.57999992,-5.70100021,-5.70100021,672399,1,0,0,0,0,1.02214193,
MORSE,672498,1,82,0.69,0.89999998,1.10000002,0.89999998,1.10000002,0,23,-11.60000038,12.19999981,672498,1,0,0,0,0,1,
BEKEVAR,673308,1,78,0.69,0.89999998,1.10000002,0.89999998,1.10000002,0,105.4000015,-51.5,51.5,673308,1,0,0,0,0,1,
BEKEVAR,673309,2,78,0.69,0.89999998,1.10000002,0.89999998,1.10000002,0,99.19999695,-48.5,48.5,673309,1,0,0,0,0,1,
FNPA,673318,1,72,0.60000002,0.89999998,1.10000002,0.89999998,1.10000002,0,10,-4.30000019,4.30000019,673318,1,0,0,0,0,1,
BLUE,673331,1,79,0.64999998,0.89999998,1.10000002,0.89999998,1.10000002,0,176.3999939,-61,84,673331,1.01999998,0,0,0,0,1.01999998,
ERMINE,673378,3,65,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,47,-19,48.79999924,672578,1.02499998,0,0,0,0,1.02499998,
HIGHFIELD,673384,1,86,0.47999999,0.89999998,1.10000002,0.89999998,1.10000002,0,9.89999962,-3.39299989,3.39299989,673384,1,0,0,0,0,1.00220275,
PASQUA,673390,1,70,18,0.89999998,1.10000002,0.89999998,1.10000002,74,264.3999939,-78.90000153,130,672688,1.07000005,0,0,0,0,1.07000005,
PASQUA,673391,2,70,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,66.69999695,123.5999908,-57.20000458,74.36000061,672688,1.07000005,0,0,0,0,1.07000005,
YELLOWHEAD,673396,4,68,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,47,-19,45.59999847,672597,1.04799998,0,0,0,0,1.04799998,
LANIGAN,673443,1,74,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,12,-6.28100014,9.00699997,673443,1.02499998,0,0,0,0,1.02499998,
LANIGAN,673443,2,74,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,0,12,-6.28100014,9.00699997,673443,1.02499998,0,0,0,0,1.02499998,
POTENTIA,673486,1,84,34.5,0.89999998,1.10000002,0.89999998,1.10000002,0,200,-100,100,673486,1.03499997,0,0,0,0,1.03499997,
KRUGER,673550,1,85,0.80000001,0.89999998,1.10000002,0.89999998,1.10000002,0,12,-4.07999992,4.07999992,673550,1,0,0,0,0,1,
GRRE,673552,1,75,13.80000019,0.89999998,1.10000002,0.89999998,1.10000002,21.89999962,59.66999435,-15.60000038,29,673552,1.02499998,0,0,0,0,1.02499998,
